"2017-11-01","산곡동","현대3차","37500"
"2017-11-01","산곡동","현대1차","31700"
"2017-11-01","청천동","부평1차 금호타운","25000"
"2017-11-01","삼산동","삼산타운주공1단지","29950"
"2017-11-01","부개동","부개역푸르지오","53000"
"2017-11-01","부개동","태산","14910"
"2017-11-01","부개동","부개역푸르지오","53000"
"2017-11-01","부개동","태산","15200"
"2017-11-01","부개동","부개주공3","25900"
"2017-11-01","부개동","부개역푸르지오","41900"
"2017-11-01","부개동","부개역푸르지오","43600"
"2017-11-01","부개동","주공5","28000"
"2017-11-01","부개동","푸른마을한신,삼부","41500"
"2017-11-01","효성동","롯데","10000"
"2017-11-01","효성동","롯데","13300"
"2017-11-01","효성동","백영","15000"
"2017-11-01","계산동","주공","20780"
"2017-11-01","계산동","휴인아파트","28000"
"2017-11-01","계산동","태평","13500"
"2017-11-01","작전동","남진","14000"
"2017-11-01","작전동","까치마을한진","14000"
"2017-11-01","작전동","한양","16600"
"2017-11-01","작전동","남진","14100"
"2017-11-01","작전동","도두리마을동보","11150"
"2017-11-01","작전동","신라","12200"
"2017-11-01","병방동","학마을영남","23100"
"2017-11-01","박촌동","계양2차하우스토리","32000"
"2017-11-01","검암동","풍림아이원1","30000"
"2017-11-01","경서동","청라 SK VIEW","56000"
"2017-11-01","경서동","청라29블럭호반베르디움","39000"
"2017-11-01","연희동","엑슬루타워","49000"
"2017-11-01","연희동","엑슬루타워","46200"
"2017-11-01","심곡동","신원아파트101동","20000"
"2017-11-01","마전동","동아","21500"
"2017-11-01","마전동","유호D단지(D1,D2동)","12000"
"2017-11-01","마전동","장미","10500"
"2017-11-01","당하동","원당풍림아이원(원당지구 101BL 1L)","26000"
"2017-11-01","왕길동","대림e-편한세상(검단2지구 66BL 1L)","30000"
"2017-11-01","불로동","퀸스타운(신명)","24450"
"2017-11-01","선원면 창리","세광엔리치빌1차","16000"
"2017-11-01","산수동","광명","13000"
"2017-11-01","지산동","이화맨션","9250"
"2017-11-01","농성동","농성동유탑유블레스","5100"
"2017-11-01","광천동","e편한세상","47800"
"2017-11-01","쌍촌동","광명하이츠","16950"
"2017-11-01","화정동","라인동산","19150"
"2017-11-01","화정동","현대힐스테이트1단지","39000"
"2017-11-01","화정동","현대(859-1)","13400"
"2017-11-01","화정동","우성1","14200"
"2017-11-01","화정동","현대힐스테이트1단지","35500"
"2017-11-01","화정동","현대힐스테이트3단지","49000"
"2017-11-01","화정동","화정동영무예다음","13700"
"2017-11-01","치평동","상무지구리채시티","7880"
"2017-11-01","치평동","금호대우","16700"
"2017-11-01","치평동","대우금호","17200"
"2017-11-01","풍암동","중흥호반","16050"
"2017-11-01","풍암동","현대","14500"
"2017-11-01","풍암동","우미광장","16400"
"2017-11-01","풍암동","우미광장","16800"
"2017-11-01","금호동","금호시영","10500"
"2017-11-01","금호동","부영(마재마을)","20500"
"2017-11-01","금호동","호반리젠시빌3차","24500"
"2017-11-01","금호동","종원팰리스빌","23450"
"2017-11-01","서동","제일파크맨션","10300"
"2017-11-01","주월동","종원","6200"
"2017-11-01","주월동","대원(54-22)","8150"
"2017-11-01","주월동","봉선로광명메이루즈","34900"
"2017-11-01","주월동","전일씨네빌","9000"
"2017-11-01","노대동","송화마을휴먼시아5단지","24900"
"2017-11-01","진월동","아남","16000"
"2017-11-01","진월동","광명","24000"
"2017-11-01","진월동","새한","10500"
"2017-11-01","방림동","라인효친1","12500"
"2017-11-01","방림동","광명샤인빌","23500"
"2017-11-01","방림동","금호맨션","12700"
"2017-11-01","방림동","광명그린","10300"
"2017-11-01","방림동","삼일","15600"
"2017-11-01","방림동","금호맨션","12000"
"2017-11-01","봉선동","모아엘가","37500"
"2017-11-01","봉선동","봉선지웰","36500"
"2017-11-01","봉선동","삼익1","25300"
"2017-11-01","봉선동","포스코더샵","42000"
